"regione";"CIRCOSCRIZIONE";"provincia";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"cognome";"nome";"VOTI_CANDIDATO";"LISTA";"VOTI_LISTA"
"LIGURIA";"SAVONA";"SAVONA";"BORGHETTO SANTO SPIRITO";3927;1839;1966;948;40;"TOTI";"GIOVANNI";"1388";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";105
"LIGURIA";"SAVONA";"SAVONA";"BORGHETTO SANTO SPIRITO";3927;1839;1966;948;40;"TOTI";"GIOVANNI";"1388";"LEGA SALVINI LIGURIA";569
"LIGURIA";"SAVONA";"SAVONA";"BORGHETTO SANTO SPIRITO";3927;1839;1966;948;40;"TOTI";"GIOVANNI";"1388";"CAMBIAMO CON TOTI PRESIDENTE";352
"LIGURIA";"SAVONA";"SAVONA";"BORGIO VEREZZI";2087;972;1103;506;22;"TOTI";"GIOVANNI";"658";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";116
"LIGURIA";"SAVONA";"SAVONA";"BORGIO VEREZZI";2087;972;1103;506;22;"TOTI";"GIOVANNI";"658";"LIGURIA UDC";16
"LIGURIA";"SAVONA";"SAVONA";"BORGIO VEREZZI";2087;972;1103;506;22;"TOTI";"GIOVANNI";"658";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";44
"LIGURIA";"SAVONA";"SAVONA";"BORGIO VEREZZI";2087;972;1103;506;22;"TOTI";"GIOVANNI";"658";"LEGA SALVINI LIGURIA";186
"LIGURIA";"SAVONA";"SAVONA";"BORGIO VEREZZI";2087;972;1103;506;22;"TOTI";"GIOVANNI";"658";"CAMBIAMO CON TOTI PRESIDENTE";246
"LIGURIA";"SAVONA";"SAVONA";"BORMIDA";499;253;188;105;7;"TOTI";"GIOVANNI";"112";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";16
"LIGURIA";"SAVONA";"SAVONA";"BORMIDA";499;253;188;105;7;"TOTI";"GIOVANNI";"112";"LIGURIA UDC";2
"LIGURIA";"SAVONA";"SAVONA";"BORMIDA";499;253;188;105;7;"TOTI";"GIOVANNI";"112";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";3
"LIGURIA";"SAVONA";"SAVONA";"BORMIDA";499;253;188;105;7;"TOTI";"GIOVANNI";"112";"LEGA SALVINI LIGURIA";38
"LIGURIA";"SAVONA";"SAVONA";"BORMIDA";499;253;188;105;7;"TOTI";"GIOVANNI";"112";"CAMBIAMO CON TOTI PRESIDENTE";51
"LIGURIA";"SAVONA";"SAVONA";"CAIRO MONTENOTTE";10881;5278;5951;2970;177;"TOTI";"GIOVANNI";"3295";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";425
"LIGURIA";"SAVONA";"SAVONA";"CAIRO MONTENOTTE";10881;5278;5951;2970;177;"TOTI";"GIOVANNI";"3295";"LIGURIA UDC";36
"LIGURIA";"SAVONA";"SAVONA";"CAIRO MONTENOTTE";10881;5278;5951;2970;177;"TOTI";"GIOVANNI";"3295";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";286
"LIGURIA";"SAVONA";"SAVONA";"CAIRO MONTENOTTE";10881;5278;5951;2970;177;"TOTI";"GIOVANNI";"3295";"LEGA SALVINI LIGURIA";1235
"LIGURIA";"SAVONA";"SAVONA";"CAIRO MONTENOTTE";10881;5278;5951;2970;177;"TOTI";"GIOVANNI";"3295";"CAMBIAMO CON TOTI PRESIDENTE";1179
"LIGURIA";"SAVONA";"SAVONA";"CALICE LIGURE";1728;840;885;438;24;"TOTI";"GIOVANNI";"430";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";84
"LIGURIA";"SAVONA";"SAVONA";"CALICE LIGURE";1728;840;885;438;24;"TOTI";"GIOVANNI";"430";"LIGURIA UDC";9
"LIGURIA";"SAVONA";"SAVONA";"CALICE LIGURE";1728;840;885;438;24;"TOTI";"GIOVANNI";"430";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";22
"LIGURIA";"SAVONA";"SAVONA";"CALICE LIGURE";1728;840;885;438;24;"TOTI";"GIOVANNI";"430";"LEGA SALVINI LIGURIA";154
"LIGURIA";"SAVONA";"SAVONA";"CALICE LIGURE";1728;840;885;438;24;"TOTI";"GIOVANNI";"430";"CAMBIAMO CON TOTI PRESIDENTE";128
"LIGURIA";"SAVONA";"SAVONA";"CALIZZANO";1459;720;725;353;31;"TOTI";"GIOVANNI";"471";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";80
"LIGURIA";"SAVONA";"SAVONA";"CALIZZANO";1459;720;725;353;31;"TOTI";"GIOVANNI";"471";"LIGURIA UDC";10
"LIGURIA";"SAVONA";"SAVONA";"CALIZZANO";1459;720;725;353;31;"TOTI";"GIOVANNI";"471";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";27
"LIGURIA";"SAVONA";"SAVONA";"CALIZZANO";1459;720;725;353;31;"TOTI";"GIOVANNI";"471";"LEGA SALVINI LIGURIA";151
"LIGURIA";"SAVONA";"SAVONA";"CALIZZANO";1459;720;725;353;31;"TOTI";"GIOVANNI";"471";"CAMBIAMO CON TOTI PRESIDENTE";171
"LIGURIA";"SAVONA";"SAVONA";"CARCARE";4711;2198;2755;1310;96;"TOTI";"GIOVANNI";"1426";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";260
"LIGURIA";"SAVONA";"SAVONA";"CARCARE";4711;2198;2755;1310;96;"TOTI";"GIOVANNI";"1426";"LIGURIA UDC";19
"LIGURIA";"SAVONA";"SAVONA";"CARCARE";4711;2198;2755;1310;96;"TOTI";"GIOVANNI";"1426";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";79
"LIGURIA";"SAVONA";"SAVONA";"CARCARE";4711;2198;2755;1310;96;"TOTI";"GIOVANNI";"1426";"LEGA SALVINI LIGURIA";545
"LIGURIA";"SAVONA";"SAVONA";"CARCARE";4711;2198;2755;1310;96;"TOTI";"GIOVANNI";"1426";"CAMBIAMO CON TOTI PRESIDENTE";434
"LIGURIA";"SAVONA";"SAVONA";"CASANOVA LERRONE";570;284;301;156;14;"TOTI";"GIOVANNI";"169";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";20
"LIGURIA";"SAVONA";"SAVONA";"CASANOVA LERRONE";570;284;301;156;14;"TOTI";"GIOVANNI";"169";"LIGURIA UDC";3
"LIGURIA";"SAVONA";"SAVONA";"CASANOVA LERRONE";570;284;301;156;14;"TOTI";"GIOVANNI";"169";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";29
"LIGURIA";"SAVONA";"SAVONA";"CASANOVA LERRONE";570;284;301;156;14;"TOTI";"GIOVANNI";"169";"LEGA SALVINI LIGURIA";76
"LIGURIA";"SAVONA";"SAVONA";"CASANOVA LERRONE";570;284;301;156;14;"TOTI";"GIOVANNI";"169";"CAMBIAMO CON TOTI PRESIDENTE";28
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO CASTELLO";1856;909;896;436;25;"TOTI";"GIOVANNI";"553";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";103
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO CASTELLO";1856;909;896;436;25;"TOTI";"GIOVANNI";"553";"LIGURIA UDC";3
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO CASTELLO";1856;909;896;436;25;"TOTI";"GIOVANNI";"553";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";33
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO CASTELLO";1856;909;896;436;25;"TOTI";"GIOVANNI";"553";"LEGA SALVINI LIGURIA";144
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO CASTELLO";1856;909;896;436;25;"TOTI";"GIOVANNI";"553";"CAMBIAMO CON TOTI PRESIDENTE";247
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO MARINA";5193;2423;2566;1202;51;"TOTI";"GIOVANNI";"1516";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";267
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO MARINA";5193;2423;2566;1202;51;"TOTI";"GIOVANNI";"1516";"LIGURIA UDC";5
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO MARINA";5193;2423;2566;1202;51;"TOTI";"GIOVANNI";"1516";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";117
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO MARINA";5193;2423;2566;1202;51;"TOTI";"GIOVANNI";"1516";"LEGA SALVINI LIGURIA";442
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO MARINA";5193;2423;2566;1202;51;"TOTI";"GIOVANNI";"1516";"CAMBIAMO CON TOTI PRESIDENTE";594
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO SAN PIETRO";903;459;487;243;15;"TOTI";"GIOVANNI";"281";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";50
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO SAN PIETRO";903;459;487;243;15;"TOTI";"GIOVANNI";"281";"LIGURIA UDC";0
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO SAN PIETRO";903;459;487;243;15;"TOTI";"GIOVANNI";"281";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";10
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO SAN PIETRO";903;459;487;243;15;"TOTI";"GIOVANNI";"281";"LEGA SALVINI LIGURIA";95
"LIGURIA";"IMPERIA";"IMPERIA";"DIANO SAN PIETRO";903;459;487;243;15;"TOTI";"GIOVANNI";"281";"CAMBIAMO CON TOTI PRESIDENTE";109
"LIGURIA";"IMPERIA";"IMPERIA";"DOLCEACQUA";1873;926;931;446;31;"TOTI";"GIOVANNI";"512";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";89
"LIGURIA";"IMPERIA";"IMPERIA";"DOLCEACQUA";1873;926;931;446;31;"TOTI";"GIOVANNI";"512";"LIGURIA UDC";4
"LIGURIA";"IMPERIA";"IMPERIA";"DOLCEACQUA";1873;926;931;446;31;"TOTI";"GIOVANNI";"512";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";28
"LIGURIA";"IMPERIA";"IMPERIA";"DOLCEACQUA";1873;926;931;446;31;"TOTI";"GIOVANNI";"512";"LEGA SALVINI LIGURIA";146
"LIGURIA";"IMPERIA";"IMPERIA";"DOLCEACQUA";1873;926;931;446;31;"TOTI";"GIOVANNI";"512";"CAMBIAMO CON TOTI PRESIDENTE";224
"LIGURIA";"IMPERIA";"IMPERIA";"DOLCEDO";1052;541;533;286;9;"TOTI";"GIOVANNI";"311";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";52
"LIGURIA";"IMPERIA";"IMPERIA";"DOLCEDO";1052;541;533;286;9;"TOTI";"GIOVANNI";"311";"LIGURIA UDC";2
"LIGURIA";"IMPERIA";"IMPERIA";"DOLCEDO";1052;541;533;286;9;"TOTI";"GIOVANNI";"311";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";45
"LIGURIA";"IMPERIA";"IMPERIA";"DOLCEDO";1052;541;533;286;9;"TOTI";"GIOVANNI";"311";"LEGA SALVINI LIGURIA";72
"LIGURIA";"IMPERIA";"IMPERIA";"DOLCEDO";1052;541;533;286;9;"TOTI";"GIOVANNI";"311";"CAMBIAMO CON TOTI PRESIDENTE";122
"LIGURIA";"IMPERIA";"IMPERIA";"IMPERIA";34256;16344;18338;8819;422;"TOTI";"GIOVANNI";"10505";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";1402
"LIGURIA";"IMPERIA";"IMPERIA";"IMPERIA";34256;16344;18338;8819;422;"TOTI";"GIOVANNI";"10505";"LIGURIA UDC";28
"LIGURIA";"IMPERIA";"IMPERIA";"IMPERIA";34256;16344;18338;8819;422;"TOTI";"GIOVANNI";"10505";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";1773
"LIGURIA";"IMPERIA";"IMPERIA";"IMPERIA";34256;16344;18338;8819;422;"TOTI";"GIOVANNI";"10505";"LEGA SALVINI LIGURIA";2438
"LIGURIA";"IMPERIA";"IMPERIA";"IMPERIA";34256;16344;18338;8819;422;"TOTI";"GIOVANNI";"10505";"CAMBIAMO CON TOTI PRESIDENTE";4477
"LIGURIA";"IMPERIA";"IMPERIA";"ISOLABONA";596;313;298;148;10;"TOTI";"GIOVANNI";"188";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";41
"LIGURIA";"IMPERIA";"IMPERIA";"ISOLABONA";596;313;298;148;10;"TOTI";"GIOVANNI";"188";"LIGURIA UDC";4
"LIGURIA";"IMPERIA";"IMPERIA";"ISOLABONA";596;313;298;148;10;"TOTI";"GIOVANNI";"188";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";20
"LIGURIA";"IMPERIA";"IMPERIA";"ISOLABONA";596;313;298;148;10;"TOTI";"GIOVANNI";"188";"LEGA SALVINI LIGURIA";60
"LIGURIA";"IMPERIA";"IMPERIA";"ISOLABONA";596;313;298;148;10;"TOTI";"GIOVANNI";"188";"CAMBIAMO CON TOTI PRESIDENTE";56
"LIGURIA";"IMPERIA";"IMPERIA";"LUCINASCO";212;108;113;63;3;"TOTI";"GIOVANNI";"67";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";8
"LIGURIA";"IMPERIA";"IMPERIA";"LUCINASCO";212;108;113;63;3;"TOTI";"GIOVANNI";"67";"LIGURIA UDC";0
"LIGURIA";"IMPERIA";"IMPERIA";"LUCINASCO";212;108;113;63;3;"TOTI";"GIOVANNI";"67";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";3
"LIGURIA";"IMPERIA";"IMPERIA";"LUCINASCO";212;108;113;63;3;"TOTI";"GIOVANNI";"67";"LEGA SALVINI LIGURIA";24
"LIGURIA";"IMPERIA";"IMPERIA";"LUCINASCO";212;108;113;63;3;"TOTI";"GIOVANNI";"67";"CAMBIAMO CON TOTI PRESIDENTE";29
"LIGURIA";"IMPERIA";"IMPERIA";"MENDATICA";164;96;110;68;1;"TOTI";"GIOVANNI";"77";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";8
"LIGURIA";"IMPERIA";"IMPERIA";"MENDATICA";164;96;110;68;1;"TOTI";"GIOVANNI";"77";"LIGURIA UDC";1
"LIGURIA";"IMPERIA";"IMPERIA";"MENDATICA";164;96;110;68;1;"TOTI";"GIOVANNI";"77";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";2
"LIGURIA";"IMPERIA";"IMPERIA";"MENDATICA";164;96;110;68;1;"TOTI";"GIOVANNI";"77";"LEGA SALVINI LIGURIA";14
"LIGURIA";"IMPERIA";"IMPERIA";"MENDATICA";164;96;110;68;1;"TOTI";"GIOVANNI";"77";"CAMBIAMO CON TOTI PRESIDENTE";52
"LIGURIA";"IMPERIA";"IMPERIA";"MOLINI DI TRIORA";463;248;257;134;6;"TOTI";"GIOVANNI";"165";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";69
"LIGURIA";"IMPERIA";"IMPERIA";"MOLINI DI TRIORA";463;248;257;134;6;"TOTI";"GIOVANNI";"165";"LIGURIA UDC";1
"LIGURIA";"IMPERIA";"IMPERIA";"MOLINI DI TRIORA";463;248;257;134;6;"TOTI";"GIOVANNI";"165";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";6
"LIGURIA";"IMPERIA";"IMPERIA";"MOLINI DI TRIORA";463;248;257;134;6;"TOTI";"GIOVANNI";"165";"LEGA SALVINI LIGURIA";28
"LIGURIA";"IMPERIA";"IMPERIA";"MOLINI DI TRIORA";463;248;257;134;6;"TOTI";"GIOVANNI";"165";"CAMBIAMO CON TOTI PRESIDENTE";50
"LIGURIA";"IMPERIA";"IMPERIA";"MONTALTO CARPASIO";449;247;221;121;4;"TOTI";"GIOVANNI";"130";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";25
"LIGURIA";"IMPERIA";"IMPERIA";"MONTALTO CARPASIO";449;247;221;121;4;"TOTI";"GIOVANNI";"130";"LIGURIA UDC";0
"LIGURIA";"IMPERIA";"IMPERIA";"MONTALTO CARPASIO";449;247;221;121;4;"TOTI";"GIOVANNI";"130";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";5
"LIGURIA";"IMPERIA";"IMPERIA";"MONTALTO CARPASIO";449;247;221;121;4;"TOTI";"GIOVANNI";"130";"LEGA SALVINI LIGURIA";40
"LIGURIA";"IMPERIA";"IMPERIA";"MONTALTO CARPASIO";449;247;221;121;4;"TOTI";"GIOVANNI";"130";"CAMBIAMO CON TOTI PRESIDENTE";54
"LIGURIA";"IMPERIA";"IMPERIA";"MONTEGROSSO PIAN LATTE";107;52;85;42;4;"TOTI";"GIOVANNI";"48";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";7
"LIGURIA";"IMPERIA";"IMPERIA";"MONTEGROSSO PIAN LATTE";107;52;85;42;4;"TOTI";"GIOVANNI";"48";"LIGURIA UDC";3
"LIGURIA";"IMPERIA";"IMPERIA";"MONTEGROSSO PIAN LATTE";107;52;85;42;4;"TOTI";"GIOVANNI";"48";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";10
"LIGURIA";"IMPERIA";"IMPERIA";"MONTEGROSSO PIAN LATTE";107;52;85;42;4;"TOTI";"GIOVANNI";"48";"LEGA SALVINI LIGURIA";17
"LIGURIA";"IMPERIA";"IMPERIA";"MONTEGROSSO PIAN LATTE";107;52;85;42;4;"TOTI";"GIOVANNI";"48";"CAMBIAMO CON TOTI PRESIDENTE";11
"LIGURIA";"IMPERIA";"IMPERIA";"OLIVETTA SAN MICHELE";205;114;103;56;1;"TOTI";"GIOVANNI";"68";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";7
"LIGURIA";"IMPERIA";"IMPERIA";"OLIVETTA SAN MICHELE";205;114;103;56;1;"TOTI";"GIOVANNI";"68";"LIGURIA UDC";0
"LIGURIA";"IMPERIA";"IMPERIA";"OLIVETTA SAN MICHELE";205;114;103;56;1;"TOTI";"GIOVANNI";"68";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";3
"LIGURIA";"IMPERIA";"IMPERIA";"OLIVETTA SAN MICHELE";205;114;103;56;1;"TOTI";"GIOVANNI";"68";"LEGA SALVINI LIGURIA";11
"LIGURIA";"IMPERIA";"IMPERIA";"OLIVETTA SAN MICHELE";205;114;103;56;1;"TOTI";"GIOVANNI";"68";"CAMBIAMO CON TOTI PRESIDENTE";46
"LIGURIA";"IMPERIA";"IMPERIA";"OSPEDALETTI";2889;1384;1442;700;22;"TOTI";"GIOVANNI";"921";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";194
"LIGURIA";"IMPERIA";"IMPERIA";"OSPEDALETTI";2889;1384;1442;700;22;"TOTI";"GIOVANNI";"921";"LIGURIA UDC";3
"LIGURIA";"IMPERIA";"IMPERIA";"OSPEDALETTI";2889;1384;1442;700;22;"TOTI";"GIOVANNI";"921";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";96
"LIGURIA";"IMPERIA";"IMPERIA";"OSPEDALETTI";2889;1384;1442;700;22;"TOTI";"GIOVANNI";"921";"LEGA SALVINI LIGURIA";242
"LIGURIA";"IMPERIA";"IMPERIA";"OSPEDALETTI";2889;1384;1442;700;22;"TOTI";"GIOVANNI";"921";"CAMBIAMO CON TOTI PRESIDENTE";343
"LIGURIA";"IMPERIA";"IMPERIA";"PERINALDO";731;369;490;255;42;"TOTI";"GIOVANNI";"275";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";85
"LIGURIA";"IMPERIA";"IMPERIA";"PERINALDO";731;369;490;255;42;"TOTI";"GIOVANNI";"275";"LIGURIA UDC";1
"LIGURIA";"IMPERIA";"IMPERIA";"PERINALDO";731;369;490;255;42;"TOTI";"GIOVANNI";"275";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";26
"LIGURIA";"IMPERIA";"IMPERIA";"PERINALDO";731;369;490;255;42;"TOTI";"GIOVANNI";"275";"LEGA SALVINI LIGURIA";59
"LIGURIA";"IMPERIA";"IMPERIA";"PERINALDO";731;369;490;255;42;"TOTI";"GIOVANNI";"275";"CAMBIAMO CON TOTI PRESIDENTE";96
"LIGURIA";"IMPERIA";"IMPERIA";"PIETRABRUNA";350;187;276;154;20;"TOTI";"GIOVANNI";"172";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";35
"LIGURIA";"IMPERIA";"IMPERIA";"PIETRABRUNA";350;187;276;154;20;"TOTI";"GIOVANNI";"172";"LIGURIA UDC";0
"LIGURIA";"IMPERIA";"IMPERIA";"PIETRABRUNA";350;187;276;154;20;"TOTI";"GIOVANNI";"172";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";16
"LIGURIA";"IMPERIA";"IMPERIA";"PIETRABRUNA";350;187;276;154;20;"TOTI";"GIOVANNI";"172";"LEGA SALVINI LIGURIA";64
"LIGURIA";"IMPERIA";"IMPERIA";"PIETRABRUNA";350;187;276;154;20;"TOTI";"GIOVANNI";"172";"CAMBIAMO CON TOTI PRESIDENTE";53
"LIGURIA";"IMPERIA";"IMPERIA";"PIEVE DI TECO";1070;540;600;303;24;"TOTI";"GIOVANNI";"351";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";51
"LIGURIA";"IMPERIA";"IMPERIA";"PIEVE DI TECO";1070;540;600;303;24;"TOTI";"GIOVANNI";"351";"LIGURIA UDC";2
"LIGURIA";"IMPERIA";"IMPERIA";"PIEVE DI TECO";1070;540;600;303;24;"TOTI";"GIOVANNI";"351";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";87
"LIGURIA";"IMPERIA";"IMPERIA";"PIEVE DI TECO";1070;540;600;303;24;"TOTI";"GIOVANNI";"351";"LEGA SALVINI LIGURIA";115
"LIGURIA";"IMPERIA";"IMPERIA";"PIEVE DI TECO";1070;540;600;303;24;"TOTI";"GIOVANNI";"351";"CAMBIAMO CON TOTI PRESIDENTE";93
"LIGURIA";"IMPERIA";"IMPERIA";"PIGNA";765;396;343;178;6;"TOTI";"GIOVANNI";"226";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";35
"LIGURIA";"IMPERIA";"IMPERIA";"PIGNA";765;396;343;178;6;"TOTI";"GIOVANNI";"226";"LIGURIA UDC";1
"LIGURIA";"IMPERIA";"IMPERIA";"PIGNA";765;396;343;178;6;"TOTI";"GIOVANNI";"226";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";40
"LIGURIA";"IMPERIA";"IMPERIA";"PIGNA";765;396;343;178;6;"TOTI";"GIOVANNI";"226";"LEGA SALVINI LIGURIA";60
"LIGURIA";"IMPERIA";"IMPERIA";"PIGNA";765;396;343;178;6;"TOTI";"GIOVANNI";"226";"CAMBIAMO CON TOTI PRESIDENTE";78
"LIGURIA";"IMPERIA";"IMPERIA";"POMPEIANA";699;345;396;199;13;"TOTI";"GIOVANNI";"267";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";44
"LIGURIA";"IMPERIA";"IMPERIA";"POMPEIANA";699;345;396;199;13;"TOTI";"GIOVANNI";"267";"LIGURIA UDC";1
"LIGURIA";"IMPERIA";"IMPERIA";"POMPEIANA";699;345;396;199;13;"TOTI";"GIOVANNI";"267";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";6
"LIGURIA";"IMPERIA";"IMPERIA";"POMPEIANA";699;345;396;199;13;"TOTI";"GIOVANNI";"267";"LEGA SALVINI LIGURIA";68
"LIGURIA";"IMPERIA";"IMPERIA";"POMPEIANA";699;345;396;199;13;"TOTI";"GIOVANNI";"267";"CAMBIAMO CON TOTI PRESIDENTE";134
"LIGURIA";"IMPERIA";"IMPERIA";"PONTEDASSIO";1830;900;1074;539;21;"TOTI";"GIOVANNI";"701";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";85
"LIGURIA";"IMPERIA";"IMPERIA";"PONTEDASSIO";1830;900;1074;539;21;"TOTI";"GIOVANNI";"701";"LIGURIA UDC";5
"LIGURIA";"IMPERIA";"IMPERIA";"PONTEDASSIO";1830;900;1074;539;21;"TOTI";"GIOVANNI";"701";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";78
"LIGURIA";"IMPERIA";"IMPERIA";"PONTEDASSIO";1830;900;1074;539;21;"TOTI";"GIOVANNI";"701";"LEGA SALVINI LIGURIA";334
"LIGURIA";"IMPERIA";"IMPERIA";"PONTEDASSIO";1830;900;1074;539;21;"TOTI";"GIOVANNI";"701";"CAMBIAMO CON TOTI PRESIDENTE";186
"LIGURIA";"IMPERIA";"IMPERIA";"PORNASSIO";448;238;253;139;9;"TOTI";"GIOVANNI";"177";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";26
"LIGURIA";"IMPERIA";"IMPERIA";"PORNASSIO";448;238;253;139;9;"TOTI";"GIOVANNI";"177";"LIGURIA UDC";2
"LIGURIA";"IMPERIA";"IMPERIA";"PORNASSIO";448;238;253;139;9;"TOTI";"GIOVANNI";"177";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";24
"LIGURIA";"IMPERIA";"IMPERIA";"PORNASSIO";448;238;253;139;9;"TOTI";"GIOVANNI";"177";"LEGA SALVINI LIGURIA";40
"LIGURIA";"IMPERIA";"IMPERIA";"PORNASSIO";448;238;253;139;9;"TOTI";"GIOVANNI";"177";"CAMBIAMO CON TOTI PRESIDENTE";80
"LIGURIA";"IMPERIA";"IMPERIA";"PRELA'";392;205;196;107;9;"TOTI";"GIOVANNI";"89";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";17
"LIGURIA";"IMPERIA";"IMPERIA";"PRELA'";392;205;196;107;9;"TOTI";"GIOVANNI";"89";"LIGURIA UDC";0
"LIGURIA";"IMPERIA";"IMPERIA";"PRELA'";392;205;196;107;9;"TOTI";"GIOVANNI";"89";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";7
"LIGURIA";"IMPERIA";"IMPERIA";"PRELA'";392;205;196;107;9;"TOTI";"GIOVANNI";"89";"LEGA SALVINI LIGURIA";32
"LIGURIA";"IMPERIA";"IMPERIA";"PRELA'";392;205;196;107;9;"TOTI";"GIOVANNI";"89";"CAMBIAMO CON TOTI PRESIDENTE";30
"LIGURIA";"IMPERIA";"IMPERIA";"RANZO";459;227;238;120;7;"TOTI";"GIOVANNI";"153";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";25
"LIGURIA";"IMPERIA";"IMPERIA";"RANZO";459;227;238;120;7;"TOTI";"GIOVANNI";"153";"LIGURIA UDC";1
"LIGURIA";"IMPERIA";"IMPERIA";"RANZO";459;227;238;120;7;"TOTI";"GIOVANNI";"153";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";25
"LIGURIA";"IMPERIA";"IMPERIA";"RANZO";459;227;238;120;7;"TOTI";"GIOVANNI";"153";"LEGA SALVINI LIGURIA";53
"LIGURIA";"IMPERIA";"IMPERIA";"RANZO";459;227;238;120;7;"TOTI";"GIOVANNI";"153";"CAMBIAMO CON TOTI PRESIDENTE";42
"LIGURIA";"IMPERIA";"IMPERIA";"REZZO";275;138;154;85;5;"TOTI";"GIOVANNI";"103";"GIORGIA MELONI PER TOTI FRATELLI D'ITALIA";7
"LIGURIA";"IMPERIA";"IMPERIA";"REZZO";275;138;154;85;5;"TOTI";"GIOVANNI";"103";"LIGURIA UDC";0
"LIGURIA";"IMPERIA";"IMPERIA";"REZZO";275;138;154;85;5;"TOTI";"GIOVANNI";"103";"FORZA ITALIA BERLUSCONI - LIGURIA POPOLARE";25
