"REGIONE";"CIRCOSCRIZIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"COGNOME";"NOME";"VOTI_CANDIDATO";"LISTA";"VOTI_LISTA"
"ABRUZZO";"CHIETI";"CHIETI";"ALTINO";2690,00;1301,00;1353,00;716,00;16,00;"LEGNINI";"GIOVANNI";413,00;"ABRUZZO INSIEME - ABRUZZO FUTURO";11,00
"ABRUZZO";"CHIETI";"CHIETI";"ALTINO";2690,00;1301,00;1353,00;716,00;16,00;"LEGNINI";"GIOVANNI";413,00;"AVANTI ABRUZZO - ITALIA DEI VALORI";7,00
"ABRUZZO";"CHIETI";"CHIETI";"ALTINO";2690,00;1301,00;1353,00;716,00;16,00;"LEGNINI";"GIOVANNI";413,00;"ABRUZZO IN COMUNE - REGIONE FACILE";82,00
"ABRUZZO";"CHIETI";"CHIETI";"ALTINO";2690,00;1301,00;1353,00;716,00;16,00;"FLAJANI";"STEFANO";6,00;"CASAPOUND ITALIA";6,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"MARCOZZI";"SARA";282,00;"MOVIMENTO 5 STELLE";282,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"MARSILIO";"MARCO";483,00;"AZIONE POLITICA";153,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"MARSILIO";"MARCO";483,00;"UNIONE DI CENTRO - DEM.CRISTIANA - IDEA";19,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"MARSILIO";"MARCO";483,00;"FORZA ITALIA";47,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"MARSILIO";"MARCO";483,00;"LEGA";227,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"MARSILIO";"MARCO";483,00;"FRATELLI D'ITALIA";34,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"LEGNINI";"GIOVANNI";303,00;"PROGRESSISTI - LIBERI E UGUALI";15,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"LEGNINI";"GIOVANNI";303,00;"CENTRISTI X L'EUROPA";2,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"LEGNINI";"GIOVANNI";303,00;"CENTRO DEMOCRATICO +ABRUZZO";57,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"LEGNINI";"GIOVANNI";303,00;"PARTITO DEMOCRATICO";101,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"LEGNINI";"GIOVANNI";303,00;"LEGNINI PRESIDENTE";64,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"LEGNINI";"GIOVANNI";303,00;"ABRUZZO INSIEME - ABRUZZO FUTURO";19,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"LEGNINI";"GIOVANNI";303,00;"AVANTI ABRUZZO - ITALIA DEI VALORI";0,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"LEGNINI";"GIOVANNI";303,00;"ABRUZZO IN COMUNE - REGIONE FACILE";25,00
"ABRUZZO";"CHIETI";"CHIETI";"ARCHI";2736,00;1346,00;1108,00;584,00;23,00;"FLAJANI";"STEFANO";1,00;"CASAPOUND ITALIA";1,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"MARCOZZI";"SARA";125,00;"MOVIMENTO 5 STELLE";122,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"MARSILIO";"MARCO";233,00;"AZIONE POLITICA";6,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"MARSILIO";"MARCO";233,00;"UNIONE DI CENTRO - DEM.CRISTIANA - IDEA";1,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"MARSILIO";"MARCO";233,00;"FORZA ITALIA";43,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"MARSILIO";"MARCO";233,00;"LEGA";147,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"MARSILIO";"MARCO";233,00;"FRATELLI D'ITALIA";33,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"LEGNINI";"GIOVANNI";202,00;"PROGRESSISTI - LIBERI E UGUALI";27,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"LEGNINI";"GIOVANNI";202,00;"CENTRISTI X L'EUROPA";6,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"LEGNINI";"GIOVANNI";202,00;"CENTRO DEMOCRATICO +ABRUZZO";30,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"LEGNINI";"GIOVANNI";202,00;"PARTITO DEMOCRATICO";55,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"LEGNINI";"GIOVANNI";202,00;"LEGNINI PRESIDENTE";48,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"LEGNINI";"GIOVANNI";202,00;"ABRUZZO INSIEME - ABRUZZO FUTURO";1,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"LEGNINI";"GIOVANNI";202,00;"AVANTI ABRUZZO - ITALIA DEI VALORI";0,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"LEGNINI";"GIOVANNI";202,00;"ABRUZZO IN COMUNE - REGIONE FACILE";22,00
"ABRUZZO";"CHIETI";"CHIETI";"ARI";1717,00;833,00;600,00;330,00;14,00;"FLAJANI";"STEFANO";6,00;"CASAPOUND ITALIA";6,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"MARCOZZI";"SARA";129,00;"MOVIMENTO 5 STELLE";119,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"MARSILIO";"MARCO";270,00;"AZIONE POLITICA";10,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"MARSILIO";"MARCO";270,00;"UNIONE DI CENTRO - DEM.CRISTIANA - IDEA";7,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"MARSILIO";"MARCO";270,00;"FORZA ITALIA";31,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"MARSILIO";"MARCO";270,00;"LEGA";210,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"MARSILIO";"MARCO";270,00;"FRATELLI D'ITALIA";9,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"LEGNINI";"GIOVANNI";220,00;"PROGRESSISTI - LIBERI E UGUALI";11,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"LEGNINI";"GIOVANNI";220,00;"CENTRISTI X L'EUROPA";3,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"LEGNINI";"GIOVANNI";220,00;"CENTRO DEMOCRATICO +ABRUZZO";9,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"LEGNINI";"GIOVANNI";220,00;"PARTITO DEMOCRATICO";157,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"LEGNINI";"GIOVANNI";220,00;"LEGNINI PRESIDENTE";29,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"LEGNINI";"GIOVANNI";220,00;"ABRUZZO INSIEME - ABRUZZO FUTURO";6,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"LEGNINI";"GIOVANNI";220,00;"AVANTI ABRUZZO - ITALIA DEI VALORI";0,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"LEGNINI";"GIOVANNI";220,00;"ABRUZZO IN COMUNE - REGIONE FACILE";1,00
"ABRUZZO";"CHIETI";"CHIETI";"ARIELLI";1201,00;585,00;643,00;326,00;13,00;"FLAJANI";"STEFANO";1,00;"CASAPOUND ITALIA";1,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"MARCOZZI";"SARA";1393,00;"MOVIMENTO 5 STELLE";1333,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"MARSILIO";"MARCO";2411,00;"AZIONE POLITICA";419,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"MARSILIO";"MARCO";2411,00;"UNIONE DI CENTRO - DEM.CRISTIANA - IDEA";102,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"MARSILIO";"MARCO";2411,00;"FORZA ITALIA";419,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"MARSILIO";"MARCO";2411,00;"LEGA";1271,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"MARSILIO";"MARCO";2411,00;"FRATELLI D'ITALIA";143,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"LEGNINI";"GIOVANNI";1535,00;"PROGRESSISTI - LIBERI E UGUALI";89,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"LEGNINI";"GIOVANNI";1535,00;"CENTRISTI X L'EUROPA";8,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"LEGNINI";"GIOVANNI";1535,00;"CENTRO DEMOCRATICO +ABRUZZO";83,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"LEGNINI";"GIOVANNI";1535,00;"PARTITO DEMOCRATICO";357,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"LEGNINI";"GIOVANNI";1535,00;"LEGNINI PRESIDENTE";792,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"LEGNINI";"GIOVANNI";1535,00;"ABRUZZO INSIEME - ABRUZZO FUTURO";31,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"LEGNINI";"GIOVANNI";1535,00;"AVANTI ABRUZZO - ITALIA DEI VALORI";11,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"LEGNINI";"GIOVANNI";1535,00;"ABRUZZO IN COMUNE - REGIONE FACILE";70,00
"ABRUZZO";"CHIETI";"CHIETI";"ATESSA";11042,00;5364,00;5573,00;2822,00;107,00;"FLAJANI";"STEFANO";12,00;"CASAPOUND ITALIA";11,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"MARCOZZI";"SARA";107,00;"MOVIMENTO 5 STELLE";106,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"MARSILIO";"MARCO";174,00;"AZIONE POLITICA";10,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"MARSILIO";"MARCO";174,00;"UNIONE DI CENTRO - DEM.CRISTIANA - IDEA";121,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"MARSILIO";"MARCO";174,00;"FORZA ITALIA";7,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"MARSILIO";"MARCO";174,00;"LEGA";30,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"MARSILIO";"MARCO";174,00;"FRATELLI D'ITALIA";3,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"LEGNINI";"GIOVANNI";152,00;"PROGRESSISTI - LIBERI E UGUALI";22,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"LEGNINI";"GIOVANNI";152,00;"CENTRISTI X L'EUROPA";1,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"LEGNINI";"GIOVANNI";152,00;"CENTRO DEMOCRATICO +ABRUZZO";13,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"LEGNINI";"GIOVANNI";152,00;"PARTITO DEMOCRATICO";76,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"LEGNINI";"GIOVANNI";152,00;"LEGNINI PRESIDENTE";7,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"LEGNINI";"GIOVANNI";152,00;"ABRUZZO INSIEME - ABRUZZO FUTURO";3,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"LEGNINI";"GIOVANNI";152,00;"AVANTI ABRUZZO - ITALIA DEI VALORI";0,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"LEGNINI";"GIOVANNI";152,00;"ABRUZZO IN COMUNE - REGIONE FACILE";16,00
"ABRUZZO";"CHIETI";"CHIETI";"BOMBA";1018,00;495,00;450,00;233,00;11,00;"FLAJANI";"STEFANO";2,00;"CASAPOUND ITALIA";2,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"MARCOZZI";"SARA";34,00;"MOVIMENTO 5 STELLE";31,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"MARSILIO";"MARCO";41,00;"AZIONE POLITICA";0,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"MARSILIO";"MARCO";41,00;"UNIONE DI CENTRO - DEM.CRISTIANA - IDEA";0,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"MARSILIO";"MARCO";41,00;"FORZA ITALIA";26,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"MARSILIO";"MARCO";41,00;"LEGA";14,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"MARSILIO";"MARCO";41,00;"FRATELLI D'ITALIA";1,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"LEGNINI";"GIOVANNI";71,00;"PROGRESSISTI - LIBERI E UGUALI";3,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"LEGNINI";"GIOVANNI";71,00;"CENTRISTI X L'EUROPA";6,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"LEGNINI";"GIOVANNI";71,00;"CENTRO DEMOCRATICO +ABRUZZO";45,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"LEGNINI";"GIOVANNI";71,00;"PARTITO DEMOCRATICO";3,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"LEGNINI";"GIOVANNI";71,00;"LEGNINI PRESIDENTE";7,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"LEGNINI";"GIOVANNI";71,00;"ABRUZZO INSIEME - ABRUZZO FUTURO";1,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"LEGNINI";"GIOVANNI";71,00;"AVANTI ABRUZZO - ITALIA DEI VALORI";3,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"LEGNINI";"GIOVANNI";71,00;"ABRUZZO IN COMUNE - REGIONE FACILE";1,00
"ABRUZZO";"CHIETI";"CHIETI";"BORRELLO";917,00;476,00;171,00;88,00;3,00;"FLAJANI";"STEFANO";14,00;"CASAPOUND ITALIA";14,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"MARCOZZI";"SARA";857,00;"MOVIMENTO 5 STELLE";815,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"MARSILIO";"MARCO";950,00;"AZIONE POLITICA";22,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"MARSILIO";"MARCO";950,00;"UNIONE DI CENTRO - DEM.CRISTIANA - IDEA";21,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"MARSILIO";"MARCO";950,00;"FORZA ITALIA";196,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"MARSILIO";"MARCO";950,00;"LEGA";598,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"MARSILIO";"MARCO";950,00;"FRATELLI D'ITALIA";91,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"LEGNINI";"GIOVANNI";614,00;"PROGRESSISTI - LIBERI E UGUALI";48,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"LEGNINI";"GIOVANNI";614,00;"CENTRISTI X L'EUROPA";34,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"LEGNINI";"GIOVANNI";614,00;"CENTRO DEMOCRATICO +ABRUZZO";23,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"LEGNINI";"GIOVANNI";614,00;"PARTITO DEMOCRATICO";224,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"LEGNINI";"GIOVANNI";614,00;"LEGNINI PRESIDENTE";129,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"LEGNINI";"GIOVANNI";614,00;"ABRUZZO INSIEME - ABRUZZO FUTURO";35,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"LEGNINI";"GIOVANNI";614,00;"AVANTI ABRUZZO - ITALIA DEI VALORI";9,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"LEGNINI";"GIOVANNI";614,00;"ABRUZZO IN COMUNE - REGIONE FACILE";25,00
"ABRUZZO";"CHIETI";"CHIETI";"BUCCHIANICO";5027,00;2482,00;2499,00;1308,00;22,00;"FLAJANI";"STEFANO";19,00;"CASAPOUND ITALIA";19,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"MARCOZZI";"SARA";180,00;"MOVIMENTO 5 STELLE";172,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"MARSILIO";"MARCO";280,00;"AZIONE POLITICA";9,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"MARSILIO";"MARCO";280,00;"UNIONE DI CENTRO - DEM.CRISTIANA - IDEA";9,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"MARSILIO";"MARCO";280,00;"FORZA ITALIA";49,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"MARSILIO";"MARCO";280,00;"LEGA";183,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"MARSILIO";"MARCO";280,00;"FRATELLI D'ITALIA";24,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"LEGNINI";"GIOVANNI";209,00;"PROGRESSISTI - LIBERI E UGUALI";10,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"LEGNINI";"GIOVANNI";209,00;"CENTRISTI X L'EUROPA";2,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"LEGNINI";"GIOVANNI";209,00;"CENTRO DEMOCRATICO +ABRUZZO";58,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"LEGNINI";"GIOVANNI";209,00;"PARTITO DEMOCRATICO";80,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"LEGNINI";"GIOVANNI";209,00;"LEGNINI PRESIDENTE";23,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"LEGNINI";"GIOVANNI";209,00;"ABRUZZO INSIEME - ABRUZZO FUTURO";21,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"LEGNINI";"GIOVANNI";209,00;"AVANTI ABRUZZO - ITALIA DEI VALORI";3,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"LEGNINI";"GIOVANNI";209,00;"ABRUZZO IN COMUNE - REGIONE FACILE";3,00
"ABRUZZO";"CHIETI";"CHIETI";"CANOSA SANNITA";1599,00;765,00;703,00;365,00;6,00;"FLAJANI";"STEFANO";4,00;"CASAPOUND ITALIA";3,00
"ABRUZZO";"CHIETI";"CHIETI";"CARPINETO SINELLO";1047,00;524,00;321,00;175,00;6,00;"MARCOZZI";"SARA";36,00;"MOVIMENTO 5 STELLE";36,00
"ABRUZZO";"CHIETI";"CHIETI";"CARPINETO SINELLO";1047,00;524,00;321,00;175,00;6,00;"MARSILIO";"MARCO";131,00;"AZIONE POLITICA";0,00
"ABRUZZO";"CHIETI";"CHIETI";"CARPINETO SINELLO";1047,00;524,00;321,00;175,00;6,00;"MARSILIO";"MARCO";131,00;"UNIONE DI CENTRO - DEM.CRISTIANA - IDEA";6,00
"ABRUZZO";"CHIETI";"CHIETI";"CARPINETO SINELLO";1047,00;524,00;321,00;175,00;6,00;"MARSILIO";"MARCO";131,00;"FORZA ITALIA";28,00
"ABRUZZO";"CHIETI";"CHIETI";"CARPINETO SINELLO";1047,00;524,00;321,00;175,00;6,00;"MARSILIO";"MARCO";131,00;"LEGA";83,00
"ABRUZZO";"CHIETI";"CHIETI";"CARPINETO SINELLO";1047,00;524,00;321,00;175,00;6,00;"MARSILIO";"MARCO";131,00;"FRATELLI D'ITALIA";14,00
"ABRUZZO";"CHIETI";"CHIETI";"CARPINETO SINELLO";1047,00;524,00;321,00;175,00;6,00;"LEGNINI";"GIOVANNI";141,00;"PROGRESSISTI - LIBERI E UGUALI";27,00
"ABRUZZO";"CHIETI";"CHIETI";"CARPINETO SINELLO";1047,00;524,00;321,00;175,00;6,00;"LEGNINI";"GIOVANNI";141,00;"CENTRISTI X L'EUROPA";0,00
