"REGIONE";"CIRCOSCRIZIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"COGNOME";"NOME";"VOTI_CANDIDATO";"LISTA";"VOTI_LISTA"
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"MONTEGABBIONE";963,00;484,00;590,00;313,00;10,00;"PAPPALARDO";"ANTONIO";3,00;"GILET ARANCIONI";3,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"MONTELEONE D'ORVIETO";1162,00;553,00;764,00;374,00;12,00;"PAPPALARDO";"ANTONIO";1,00;"GILET ARANCIONI";1,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"NARNI";15699,00;7589,00;10399,00;5186,00;67,00;"PAPPALARDO";"ANTONIO";9,00;"GILET ARANCIONI";8,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"ORVIETO";16309,00;7743,00;10429,00;5148,00;95,00;"PAPPALARDO";"ANTONIO";8,00;"GILET ARANCIONI";7,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"OTRICOLI";1481,00;747,00;991,00;510,00;12,00;"PAPPALARDO";"ANTONIO";0,00;"GILET ARANCIONI";0,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"PARRANO";462,00;226,00;307,00;158,00;3,00;"PAPPALARDO";"ANTONIO";1,00;"GILET ARANCIONI";1,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"PENNA IN TEVERINA";902,00;445,00;562,00;276,00;6,00;"PAPPALARDO";"ANTONIO";0,00;"GILET ARANCIONI";0,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"POLINO";201,00;108,00;143,00;79,00;2,00;"PAPPALARDO";"ANTONIO";0,00;"GILET ARANCIONI";0,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"PORANO";1577,00;737,00;1000,00;485,00;11,00;"PAPPALARDO";"ANTONIO";0,00;"GILET ARANCIONI";0,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"SAN GEMINI";4118,00;1977,00;2683,00;1373,00;16,00;"PAPPALARDO";"ANTONIO";2,00;"GILET ARANCIONI";2,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"SAN VENANZO";1803,00;892,00;1356,00;693,00;19,00;"PAPPALARDO";"ANTONIO";0,00;"GILET ARANCIONI";0,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"STRONCONE";3826,00;1922,00;2590,00;1328,00;22,00;"PAPPALARDO";"ANTONIO";6,00;"GILET ARANCIONI";5,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"TERNI";"TERNI";87733,00;41695,00;54116,00;26499,00;308,00;"PAPPALARDO";"ANTONIO";72,00;"GILET ARANCIONI";64,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"ASSISI";22786,00;11015,00;14707,00;7330,00;136,00;"RICCI";"CLAUDIO";882,00;"RICCI PRESIDENTE";406,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"ASSISI";22786,00;11015,00;14707,00;7330,00;136,00;"RICCI";"CLAUDIO";882,00;"ITALIA CIVICA";129,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"ASSISI";22786,00;11015,00;14707,00;7330,00;136,00;"RICCI";"CLAUDIO";882,00;"PROPOSTA UMBRIA";58,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"BASTIA UMBRA";16756,00;8143,00;10749,00;5415,00;78,00;"RICCI";"CLAUDIO";760,00;"PROPOSTA UMBRIA";117,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"BASTIA UMBRA";16756,00;8143,00;10749,00;5415,00;78,00;"RICCI";"CLAUDIO";760,00;"RICCI PRESIDENTE";354,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"BASTIA UMBRA";16756,00;8143,00;10749,00;5415,00;78,00;"RICCI";"CLAUDIO";760,00;"ITALIA CIVICA";99,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"BETTONA";3439,00;1680,00;2291,00;1160,00;21,00;"RICCI";"CLAUDIO";97,00;"ITALIA CIVICA";38,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"BETTONA";3439,00;1680,00;2291,00;1160,00;21,00;"RICCI";"CLAUDIO";97,00;"PROPOSTA UMBRIA";6,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"BETTONA";3439,00;1680,00;2291,00;1160,00;21,00;"RICCI";"CLAUDIO";97,00;"RICCI PRESIDENTE";37,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"BEVAGNA";4229,00;2123,00;2594,00;1345,00;28,00;"RICCI";"CLAUDIO";99,00;"ITALIA CIVICA";24,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"BEVAGNA";4229,00;2123,00;2594,00;1345,00;28,00;"RICCI";"CLAUDIO";99,00;"RICCI PRESIDENTE";40,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"BEVAGNA";4229,00;2123,00;2594,00;1345,00;28,00;"RICCI";"CLAUDIO";99,00;"PROPOSTA UMBRIA";8,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CAMPELLO SUL CLITUNNO";1981,00;991,00;1233,00;638,00;3,00;"RICCI";"CLAUDIO";11,00;"PROPOSTA UMBRIA";3,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CAMPELLO SUL CLITUNNO";1981,00;991,00;1233,00;638,00;3,00;"RICCI";"CLAUDIO";11,00;"RICCI PRESIDENTE";5,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CAMPELLO SUL CLITUNNO";1981,00;991,00;1233,00;638,00;3,00;"RICCI";"CLAUDIO";11,00;"ITALIA CIVICA";1,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CANNARA";3559,00;1766,00;2280,00;1162,00;25,00;"RICCI";"CLAUDIO";79,00;"RICCI PRESIDENTE";37,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CANNARA";3559,00;1766,00;2280,00;1162,00;25,00;"RICCI";"CLAUDIO";79,00;"ITALIA CIVICA";14,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CANNARA";3559,00;1766,00;2280,00;1162,00;25,00;"RICCI";"CLAUDIO";79,00;"PROPOSTA UMBRIA";10,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CASCIA";2562,00;1314,00;1826,00;959,00;15,00;"RICCI";"CLAUDIO";23,00;"RICCI PRESIDENTE";11,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CASCIA";2562,00;1314,00;1826,00;959,00;15,00;"RICCI";"CLAUDIO";23,00;"ITALIA CIVICA";4,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CASCIA";2562,00;1314,00;1826,00;959,00;15,00;"RICCI";"CLAUDIO";23,00;"PROPOSTA UMBRIA";3,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CASTEL RITALDI";2486,00;1222,00;1660,00;844,00;15,00;"RICCI";"CLAUDIO";43,00;"PROPOSTA UMBRIA";1,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CASTEL RITALDI";2486,00;1222,00;1660,00;844,00;15,00;"RICCI";"CLAUDIO";43,00;"ITALIA CIVICA";5,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CASTEL RITALDI";2486,00;1222,00;1660,00;844,00;15,00;"RICCI";"CLAUDIO";43,00;"RICCI PRESIDENTE";28,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CASTIGLIONE DEL LAGO";11917,00;5779,00;7273,00;3756,00;71,00;"RICCI";"CLAUDIO";77,00;"ITALIA CIVICA";9,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CASTIGLIONE DEL LAGO";11917,00;5779,00;7273,00;3756,00;71,00;"RICCI";"CLAUDIO";77,00;"RICCI PRESIDENTE";34,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CASTIGLIONE DEL LAGO";11917,00;5779,00;7273,00;3756,00;71,00;"RICCI";"CLAUDIO";77,00;"PROPOSTA UMBRIA";12,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CERRETO DI SPOLETO";861,00;411,00;591,00;286,00;5,00;"RICCI";"CLAUDIO";14,00;"RICCI PRESIDENTE";12,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CERRETO DI SPOLETO";861,00;411,00;591,00;286,00;5,00;"RICCI";"CLAUDIO";14,00;"PROPOSTA UMBRIA";0,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CERRETO DI SPOLETO";861,00;411,00;591,00;286,00;5,00;"RICCI";"CLAUDIO";14,00;"ITALIA CIVICA";1,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CITERNA";2818,00;1396,00;1792,00;922,00;25,00;"RICCI";"CLAUDIO";17,00;"RICCI PRESIDENTE";2,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CITERNA";2818,00;1396,00;1792,00;922,00;25,00;"RICCI";"CLAUDIO";17,00;"ITALIA CIVICA";8,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CITERNA";2818,00;1396,00;1792,00;922,00;25,00;"RICCI";"CLAUDIO";17,00;"PROPOSTA UMBRIA";0,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CITTA' DELLA PIEVE";6235,00;2968,00;3925,00;1951,00;37,00;"RICCI";"CLAUDIO";70,00;"RICCI PRESIDENTE";24,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CITTA' DELLA PIEVE";6235,00;2968,00;3925,00;1951,00;37,00;"RICCI";"CLAUDIO";70,00;"ITALIA CIVICA";11,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CITTA' DELLA PIEVE";6235,00;2968,00;3925,00;1951,00;37,00;"RICCI";"CLAUDIO";70,00;"PROPOSTA UMBRIA";16,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CITTA' DI CASTELLO";32028,00;15415,00;21419,00;10666,00;203,00;"RICCI";"CLAUDIO";271,00;"ITALIA CIVICA";118,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CITTA' DI CASTELLO";32028,00;15415,00;21419,00;10666,00;203,00;"RICCI";"CLAUDIO";271,00;"PROPOSTA UMBRIA";30,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CITTA' DI CASTELLO";32028,00;15415,00;21419,00;10666,00;203,00;"RICCI";"CLAUDIO";271,00;"RICCI PRESIDENTE";54,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"COLLAZZONE";2651,00;1312,00;1801,00;913,00;27,00;"RICCI";"CLAUDIO";45,00;"RICCI PRESIDENTE";23,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"COLLAZZONE";2651,00;1312,00;1801,00;913,00;27,00;"RICCI";"CLAUDIO";45,00;"PROPOSTA UMBRIA";5,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"COLLAZZONE";2651,00;1312,00;1801,00;913,00;27,00;"RICCI";"CLAUDIO";45,00;"ITALIA CIVICA";8,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CORCIANO";16350,00;7944,00;11064,00;5497,00;76,00;"RICCI";"CLAUDIO";391,00;"RICCI PRESIDENTE";191,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CORCIANO";16350,00;7944,00;11064,00;5497,00;76,00;"RICCI";"CLAUDIO";391,00;"PROPOSTA UMBRIA";48,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"CORCIANO";16350,00;7944,00;11064,00;5497,00;76,00;"RICCI";"CLAUDIO";391,00;"ITALIA CIVICA";59,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"COSTACCIARO";1143,00;571,00;651,00;320,00;11,00;"RICCI";"CLAUDIO";5,00;"RICCI PRESIDENTE";2,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"COSTACCIARO";1143,00;571,00;651,00;320,00;11,00;"RICCI";"CLAUDIO";5,00;"PROPOSTA UMBRIA";0,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"COSTACCIARO";1143,00;571,00;651,00;320,00;11,00;"RICCI";"CLAUDIO";5,00;"ITALIA CIVICA";2,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"DERUTA";7467,00;3663,00;5017,00;2537,00;45,00;"RICCI";"CLAUDIO";249,00;"PROPOSTA UMBRIA";23,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"DERUTA";7467,00;3663,00;5017,00;2537,00;45,00;"RICCI";"CLAUDIO";249,00;"ITALIA CIVICA";44,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"DERUTA";7467,00;3663,00;5017,00;2537,00;45,00;"RICCI";"CLAUDIO";249,00;"RICCI PRESIDENTE";141,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"FOLIGNO";44475,00;21196,00;28208,00;13974,00;207,00;"RICCI";"CLAUDIO";513,00;"PROPOSTA UMBRIA";44,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"FOLIGNO";44475,00;21196,00;28208,00;13974,00;207,00;"RICCI";"CLAUDIO";513,00;"ITALIA CIVICA";128,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"FOLIGNO";44475,00;21196,00;28208,00;13974,00;207,00;"RICCI";"CLAUDIO";513,00;"RICCI PRESIDENTE";165,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"FOSSATO DI VICO";2180,00;1070,00;1271,00;644,00;14,00;"RICCI";"CLAUDIO";19,00;"PROPOSTA UMBRIA";1,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"FOSSATO DI VICO";2180,00;1070,00;1271,00;644,00;14,00;"RICCI";"CLAUDIO";19,00;"ITALIA CIVICA";7,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"FOSSATO DI VICO";2180,00;1070,00;1271,00;644,00;14,00;"RICCI";"CLAUDIO";19,00;"RICCI PRESIDENTE";8,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"FRATTA TODINA";1423,00;663,00;1064,00;515,00;6,00;"RICCI";"CLAUDIO";39,00;"ITALIA CIVICA";8,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"FRATTA TODINA";1423,00;663,00;1064,00;515,00;6,00;"RICCI";"CLAUDIO";39,00;"PROPOSTA UMBRIA";6,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"FRATTA TODINA";1423,00;663,00;1064,00;515,00;6,00;"RICCI";"CLAUDIO";39,00;"RICCI PRESIDENTE";11,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GIANO DELL'UMBRIA";2588,00;1274,00;1738,00;894,00;9,00;"RICCI";"CLAUDIO";10,00;"ITALIA CIVICA";1,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GIANO DELL'UMBRIA";2588,00;1274,00;1738,00;894,00;9,00;"RICCI";"CLAUDIO";10,00;"PROPOSTA UMBRIA";3,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GIANO DELL'UMBRIA";2588,00;1274,00;1738,00;894,00;9,00;"RICCI";"CLAUDIO";10,00;"RICCI PRESIDENTE";3,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GUALDO CATTANEO";4736,00;2357,00;3211,00;1664,00;27,00;"RICCI";"CLAUDIO";47,00;"RICCI PRESIDENTE";18,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GUALDO CATTANEO";4736,00;2357,00;3211,00;1664,00;27,00;"RICCI";"CLAUDIO";47,00;"PROPOSTA UMBRIA";13,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GUALDO CATTANEO";4736,00;2357,00;3211,00;1664,00;27,00;"RICCI";"CLAUDIO";47,00;"ITALIA CIVICA";10,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GUALDO TADINO";12761,00;6114,00;8048,00;3956,00;72,00;"RICCI";"CLAUDIO";135,00;"RICCI PRESIDENTE";65,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GUALDO TADINO";12761,00;6114,00;8048,00;3956,00;72,00;"RICCI";"CLAUDIO";135,00;"ITALIA CIVICA";45,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GUALDO TADINO";12761,00;6114,00;8048,00;3956,00;72,00;"RICCI";"CLAUDIO";135,00;"PROPOSTA UMBRIA";11,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GUBBIO";27591,00;13502,00;16973,00;8710,00;163,00;"RICCI";"CLAUDIO";436,00;"ITALIA CIVICA";54,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GUBBIO";27591,00;13502,00;16973,00;8710,00;163,00;"RICCI";"CLAUDIO";436,00;"PROPOSTA UMBRIA";30,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"GUBBIO";27591,00;13502,00;16973,00;8710,00;163,00;"RICCI";"CLAUDIO";436,00;"RICCI PRESIDENTE";234,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"LISCIANO NICCONE";429,00;209,00;265,00;143,00;3,00;"RICCI";"CLAUDIO";3,00;"PROPOSTA UMBRIA";0,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"LISCIANO NICCONE";429,00;209,00;265,00;143,00;3,00;"RICCI";"CLAUDIO";3,00;"RICCI PRESIDENTE";2,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"LISCIANO NICCONE";429,00;209,00;265,00;143,00;3,00;"RICCI";"CLAUDIO";3,00;"ITALIA CIVICA";1,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MAGIONE";11682,00;5740,00;7333,00;3775,00;53,00;"RICCI";"CLAUDIO";141,00;"RICCI PRESIDENTE";55,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MAGIONE";11682,00;5740,00;7333,00;3775,00;53,00;"RICCI";"CLAUDIO";141,00;"PROPOSTA UMBRIA";30,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MAGIONE";11682,00;5740,00;7333,00;3775,00;53,00;"RICCI";"CLAUDIO";141,00;"ITALIA CIVICA";24,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MARSCIANO";13984,00;6860,00;9782,00;4986,00;66,00;"RICCI";"CLAUDIO";727,00;"RICCI PRESIDENTE";194,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MARSCIANO";13984,00;6860,00;9782,00;4986,00;66,00;"RICCI";"CLAUDIO";727,00;"ITALIA CIVICA";91,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MARSCIANO";13984,00;6860,00;9782,00;4986,00;66,00;"RICCI";"CLAUDIO";727,00;"PROPOSTA UMBRIA";269,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MASSA MARTANA";2936,00;1478,00;2020,00;1060,00;24,00;"RICCI";"CLAUDIO";38,00;"RICCI PRESIDENTE";21,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MASSA MARTANA";2936,00;1478,00;2020,00;1060,00;24,00;"RICCI";"CLAUDIO";38,00;"ITALIA CIVICA";9,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MASSA MARTANA";2936,00;1478,00;2020,00;1060,00;24,00;"RICCI";"CLAUDIO";38,00;"PROPOSTA UMBRIA";4,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTE CASTELLO DI VIBIO";1246,00;626,00;872,00;464,00;8,00;"RICCI";"CLAUDIO";53,00;"ITALIA CIVICA";9,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTE CASTELLO DI VIBIO";1246,00;626,00;872,00;464,00;8,00;"RICCI";"CLAUDIO";53,00;"RICCI PRESIDENTE";33,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTE CASTELLO DI VIBIO";1246,00;626,00;872,00;464,00;8,00;"RICCI";"CLAUDIO";53,00;"PROPOSTA UMBRIA";3,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTEFALCO";4444,00;2192,00;2974,00;1532,00;31,00;"RICCI";"CLAUDIO";31,00;"ITALIA CIVICA";1,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTEFALCO";4444,00;2192,00;2974,00;1532,00;31,00;"RICCI";"CLAUDIO";31,00;"PROPOSTA UMBRIA";4,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTEFALCO";4444,00;2192,00;2974,00;1532,00;31,00;"RICCI";"CLAUDIO";31,00;"RICCI PRESIDENTE";16,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTELEONE DI SPOLETO";498,00;270,00;348,00;196,00;1,00;"RICCI";"CLAUDIO";5,00;"PROPOSTA UMBRIA";0,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTELEONE DI SPOLETO";498,00;270,00;348,00;196,00;1,00;"RICCI";"CLAUDIO";5,00;"ITALIA CIVICA";3,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTELEONE DI SPOLETO";498,00;270,00;348,00;196,00;1,00;"RICCI";"CLAUDIO";5,00;"RICCI PRESIDENTE";2,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTE SANTA MARIA TIBERINA";1002,00;513,00;699,00;369,00;7,00;"RICCI";"CLAUDIO";12,00;"RICCI PRESIDENTE";6,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTE SANTA MARIA TIBERINA";1002,00;513,00;699,00;369,00;7,00;"RICCI";"CLAUDIO";12,00;"PROPOSTA UMBRIA";1,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTE SANTA MARIA TIBERINA";1002,00;513,00;699,00;369,00;7,00;"RICCI";"CLAUDIO";12,00;"ITALIA CIVICA";4,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTONE";1319,00;627,00;931,00;475,00;13,00;"RICCI";"CLAUDIO";11,00;"ITALIA CIVICA";5,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTONE";1319,00;627,00;931,00;475,00;13,00;"RICCI";"CLAUDIO";11,00;"PROPOSTA UMBRIA";4,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"MONTONE";1319,00;627,00;931,00;475,00;13,00;"RICCI";"CLAUDIO";11,00;"RICCI PRESIDENTE";1,00
"UMBRIA";"CIRCOSCRIZIONE UMBRIA";"PERUGIA";"NOCERA UMBRA";4912,00;2429,00;3066,00;1612,00;41,00;"RICCI";"CLAUDIO";55,00;"PROPOSTA UMBRIA";5,00
