"REGIONE";"CIRCOSCRIZIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"COGNOME";"NOME";"VOTI_CANDIDATO";"LISTA";"VOTI_LISTA"
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"TREROTOLA";"CARLO";107,00;"COMUNITA' DEMOCRATICHE - PARTITO DEMOCRA";38,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"TREROTOLA";"CARLO";107,00;"VERDI REALTA' ITALIA";2,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"TREROTOLA";"CARLO";107,00;"PARTITO SOCIALISTA ITALIANO";5,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"TREROTOLA";"CARLO";107,00;"LISTA DEL PRESIDENTE TREROTOLA";6,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"TREROTOLA";"CARLO";107,00;"PROGRESSISTI PER LA BASILICATA";9,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"TREROTOLA";"CARLO";107,00;"AVANTI BASILICATA";44,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"BARDI";"VITO";248,00;"FORZA ITALIA BERLUSCONI PER BARDI";11,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"BARDI";"VITO";248,00;"LEGA SALVINI BASILICATA";58,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"BARDI";"VITO";248,00;"FRATELLI D'ITALIA";14,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"BARDI";"VITO";248,00;"IDEA - UN'ALTRA BASILICATA";94,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"BARDI";"VITO";248,00;"BASILICATA POSITIVA BARDI PRESIDENTE";71,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"TRAMUTOLI";"VALERIO";15,00;"LA BASILICATA POSSIBILE TRAMUTOLI PRESID";15,00
"BASILICATA";"MATERA";"MATERA";"ALIANO";1070,00;541,00;467,00;263,00;4,00;"MATTIA";"ANTONIO";80,00;"MOVIMENTO 5 STELLE";80,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"TREROTOLA";"CARLO";1759,00;"BASILICATAPRIMA RISCATTO";55,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"TREROTOLA";"CARLO";1759,00;"COMUNITA' DEMOCRATICHE - PARTITO DEMOCRA";371,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"TREROTOLA";"CARLO";1759,00;"VERDI REALTA' ITALIA";106,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"TREROTOLA";"CARLO";1759,00;"PARTITO SOCIALISTA ITALIANO";231,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"TREROTOLA";"CARLO";1759,00;"LISTA DEL PRESIDENTE TREROTOLA";43,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"TREROTOLA";"CARLO";1759,00;"PROGRESSISTI PER LA BASILICATA";284,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"TREROTOLA";"CARLO";1759,00;"AVANTI BASILICATA";651,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"BARDI";"VITO";2815,00;"FORZA ITALIA BERLUSCONI PER BARDI";776,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"BARDI";"VITO";2815,00;"LEGA SALVINI BASILICATA";640,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"BARDI";"VITO";2815,00;"FRATELLI D'ITALIA";148,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"BARDI";"VITO";2815,00;"IDEA - UN'ALTRA BASILICATA";813,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"BARDI";"VITO";2815,00;"BASILICATA POSITIVA BARDI PRESIDENTE";409,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"TRAMUTOLI";"VALERIO";94,00;"LA BASILICATA POSSIBILE TRAMUTOLI PRESID";91,00
"BASILICATA";"MATERA";"MATERA";"BERNALDA";10787,00;5321,00;5728,00;2946,00;54,00;"MATTIA";"ANTONIO";827,00;"MOVIMENTO 5 STELLE";807,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"TREROTOLA";"CARLO";107,00;"BASILICATAPRIMA RISCATTO";2,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"TREROTOLA";"CARLO";107,00;"COMUNITA' DEMOCRATICHE - PARTITO DEMOCRA";28,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"TREROTOLA";"CARLO";107,00;"VERDI REALTA' ITALIA";0,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"TREROTOLA";"CARLO";107,00;"PARTITO SOCIALISTA ITALIANO";8,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"TREROTOLA";"CARLO";107,00;"LISTA DEL PRESIDENTE TREROTOLA";30,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"TREROTOLA";"CARLO";107,00;"PROGRESSISTI PER LA BASILICATA";11,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"TREROTOLA";"CARLO";107,00;"AVANTI BASILICATA";24,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"BARDI";"VITO";224,00;"FORZA ITALIA BERLUSCONI PER BARDI";12,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"BARDI";"VITO";224,00;"LEGA SALVINI BASILICATA";78,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"BARDI";"VITO";224,00;"FRATELLI D'ITALIA";6,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"BARDI";"VITO";224,00;"IDEA - UN'ALTRA BASILICATA";23,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"BARDI";"VITO";224,00;"BASILICATA POSITIVA BARDI PRESIDENTE";103,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"TRAMUTOLI";"VALERIO";4,00;"LA BASILICATA POSSIBILE TRAMUTOLI PRESID";4,00
"BASILICATA";"MATERA";"MATERA";"CALCIANO";682,00;352,00;405,00;219,00;2,00;"MATTIA";"ANTONIO";59,00;"MOVIMENTO 5 STELLE";59,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"TREROTOLA";"CARLO";73,00;"BASILICATAPRIMA RISCATTO";5,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"TREROTOLA";"CARLO";73,00;"COMUNITA' DEMOCRATICHE - PARTITO DEMOCRA";45,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"TREROTOLA";"CARLO";73,00;"VERDI REALTA' ITALIA";1,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"TREROTOLA";"CARLO";73,00;"PARTITO SOCIALISTA ITALIANO";2,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"TREROTOLA";"CARLO";73,00;"LISTA DEL PRESIDENTE TREROTOLA";6,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"TREROTOLA";"CARLO";73,00;"PROGRESSISTI PER LA BASILICATA";3,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"TREROTOLA";"CARLO";73,00;"AVANTI BASILICATA";8,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"BARDI";"VITO";58,00;"FORZA ITALIA BERLUSCONI PER BARDI";2,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"BARDI";"VITO";58,00;"LEGA SALVINI BASILICATA";31,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"BARDI";"VITO";58,00;"FRATELLI D'ITALIA";11,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"BARDI";"VITO";58,00;"IDEA - UN'ALTRA BASILICATA";6,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"BARDI";"VITO";58,00;"BASILICATA POSITIVA BARDI PRESIDENTE";8,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"TRAMUTOLI";"VALERIO";3,00;"LA BASILICATA POSSIBILE TRAMUTOLI PRESID";3,00
"BASILICATA";"MATERA";"MATERA";"CIRIGLIANO";387,00;174,00;156,00;77,00;3,00;"MATTIA";"ANTONIO";18,00;"MOVIMENTO 5 STELLE";2,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"TREROTOLA";"CARLO";289,00;"BASILICATAPRIMA RISCATTO";34,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"TREROTOLA";"CARLO";289,00;"COMUNITA' DEMOCRATICHE - PARTITO DEMOCRA";79,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"TREROTOLA";"CARLO";289,00;"VERDI REALTA' ITALIA";5,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"TREROTOLA";"CARLO";289,00;"PARTITO SOCIALISTA ITALIANO";21,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"TREROTOLA";"CARLO";289,00;"LISTA DEL PRESIDENTE TREROTOLA";10,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"TREROTOLA";"CARLO";289,00;"PROGRESSISTI PER LA BASILICATA";29,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"TREROTOLA";"CARLO";289,00;"AVANTI BASILICATA";106,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"BARDI";"VITO";185,00;"FORZA ITALIA BERLUSCONI PER BARDI";37,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"BARDI";"VITO";185,00;"LEGA SALVINI BASILICATA";91,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"BARDI";"VITO";185,00;"FRATELLI D'ITALIA";16,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"BARDI";"VITO";185,00;"IDEA - UN'ALTRA BASILICATA";3,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"BARDI";"VITO";185,00;"BASILICATA POSITIVA BARDI PRESIDENTE";25,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"TRAMUTOLI";"VALERIO";8,00;"LA BASILICATA POSSIBILE TRAMUTOLI PRESID";8,00
"BASILICATA";"MATERA";"MATERA";"COLOBRARO";1521,00;760,00;629,00;338,00;9,00;"MATTIA";"ANTONIO";116,00;"MOVIMENTO 5 STELLE";111,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"TREROTOLA";"CARLO";140,00;"BASILICATAPRIMA RISCATTO";8,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"TREROTOLA";"CARLO";140,00;"COMUNITA' DEMOCRATICHE - PARTITO DEMOCRA";22,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"TREROTOLA";"CARLO";140,00;"VERDI REALTA' ITALIA";63,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"TREROTOLA";"CARLO";140,00;"PARTITO SOCIALISTA ITALIANO";10,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"TREROTOLA";"CARLO";140,00;"LISTA DEL PRESIDENTE TREROTOLA";10,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"TREROTOLA";"CARLO";140,00;"PROGRESSISTI PER LA BASILICATA";20,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"TREROTOLA";"CARLO";140,00;"AVANTI BASILICATA";4,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"BARDI";"VITO";117,00;"FORZA ITALIA BERLUSCONI PER BARDI";20,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"BARDI";"VITO";117,00;"LEGA SALVINI BASILICATA";59,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"BARDI";"VITO";117,00;"FRATELLI D'ITALIA";3,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"BARDI";"VITO";117,00;"IDEA - UN'ALTRA BASILICATA";9,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"BARDI";"VITO";117,00;"BASILICATA POSITIVA BARDI PRESIDENTE";25,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"TRAMUTOLI";"VALERIO";3,00;"LA BASILICATA POSSIBILE TRAMUTOLI PRESID";3,00
"BASILICATA";"MATERA";"MATERA";"CRACO";764,00;374,00;313,00;166,00;3,00;"MATTIA";"ANTONIO";45,00;"MOVIMENTO 5 STELLE";45,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"TREROTOLA";"CARLO";1143,00;"BASILICATAPRIMA RISCATTO";112,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"TREROTOLA";"CARLO";1143,00;"COMUNITA' DEMOCRATICHE - PARTITO DEMOCRA";322,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"TREROTOLA";"CARLO";1143,00;"VERDI REALTA' ITALIA";13,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"TREROTOLA";"CARLO";1143,00;"PARTITO SOCIALISTA ITALIANO";24,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"TREROTOLA";"CARLO";1143,00;"LISTA DEL PRESIDENTE TREROTOLA";221,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"TREROTOLA";"CARLO";1143,00;"PROGRESSISTI PER LA BASILICATA";87,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"TREROTOLA";"CARLO";1143,00;"AVANTI BASILICATA";345,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"BARDI";"VITO";2518,00;"FORZA ITALIA BERLUSCONI PER BARDI";194,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"BARDI";"VITO";2518,00;"LEGA SALVINI BASILICATA";1537,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"BARDI";"VITO";2518,00;"FRATELLI D'ITALIA";88,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"BARDI";"VITO";2518,00;"IDEA - UN'ALTRA BASILICATA";315,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"BARDI";"VITO";2518,00;"BASILICATA POSITIVA BARDI PRESIDENTE";360,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"TRAMUTOLI";"VALERIO";170,00;"LA BASILICATA POSSIBILE TRAMUTOLI PRESID";161,00
"BASILICATA";"MATERA";"MATERA";"FERRANDINA";7899,00;3918,00;4790,00;2462,00;45,00;"MATTIA";"ANTONIO";765,00;"MOVIMENTO 5 STELLE";748,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"TREROTOLA";"CARLO";188,00;"BASILICATAPRIMA RISCATTO";8,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"TREROTOLA";"CARLO";188,00;"COMUNITA' DEMOCRATICHE - PARTITO DEMOCRA";90,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"TREROTOLA";"CARLO";188,00;"VERDI REALTA' ITALIA";2,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"TREROTOLA";"CARLO";188,00;"PARTITO SOCIALISTA ITALIANO";31,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"TREROTOLA";"CARLO";188,00;"LISTA DEL PRESIDENTE TREROTOLA";13,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"TREROTOLA";"CARLO";188,00;"PROGRESSISTI PER LA BASILICATA";11,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"TREROTOLA";"CARLO";188,00;"AVANTI BASILICATA";31,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"BARDI";"VITO";227,00;"FORZA ITALIA BERLUSCONI PER BARDI";14,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"BARDI";"VITO";227,00;"LEGA SALVINI BASILICATA";70,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"BARDI";"VITO";227,00;"FRATELLI D'ITALIA";35,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"BARDI";"VITO";227,00;"IDEA - UN'ALTRA BASILICATA";25,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"BARDI";"VITO";227,00;"BASILICATA POSITIVA BARDI PRESIDENTE";82,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"TRAMUTOLI";"VALERIO";7,00;"LA BASILICATA POSSIBILE TRAMUTOLI PRESID";7,00
"BASILICATA";"MATERA";"MATERA";"GARAGUSO";1061,00;528,00;509,00;259,00;6,00;"MATTIA";"ANTONIO";76,00;"MOVIMENTO 5 STELLE";74,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"TREROTOLA";"CARLO";166,00;"BASILICATAPRIMA RISCATTO";3,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"TREROTOLA";"CARLO";166,00;"COMUNITA' DEMOCRATICHE - PARTITO DEMOCRA";63,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"TREROTOLA";"CARLO";166,00;"VERDI REALTA' ITALIA";4,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"TREROTOLA";"CARLO";166,00;"PARTITO SOCIALISTA ITALIANO";8,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"TREROTOLA";"CARLO";166,00;"LISTA DEL PRESIDENTE TREROTOLA";14,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"TREROTOLA";"CARLO";166,00;"PROGRESSISTI PER LA BASILICATA";37,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"TREROTOLA";"CARLO";166,00;"AVANTI BASILICATA";36,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"BARDI";"VITO";226,00;"FORZA ITALIA BERLUSCONI PER BARDI";69,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"BARDI";"VITO";226,00;"LEGA SALVINI BASILICATA";89,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"BARDI";"VITO";226,00;"FRATELLI D'ITALIA";6,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"BARDI";"VITO";226,00;"IDEA - UN'ALTRA BASILICATA";18,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"BARDI";"VITO";226,00;"BASILICATA POSITIVA BARDI PRESIDENTE";42,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"TRAMUTOLI";"VALERIO";11,00;"LA BASILICATA POSSIBILE TRAMUTOLI PRESID";11,00
"BASILICATA";"MATERA";"MATERA";"GORGOGLIONE";884,00;437,00;535,00;277,00;7,00;"MATTIA";"ANTONIO";97,00;"MOVIMENTO 5 STELLE";97,00
"BASILICATA";"MATERA";"MATERA";"GRASSANO";5778,00;2869,00;2665,00;1403,00;46,00;"TREROTOLA";"CARLO";760,00;"BASILICATAPRIMA RISCATTO";42,00
"BASILICATA";"MATERA";"MATERA";"GRASSANO";5778,00;2869,00;2665,00;1403,00;46,00;"TREROTOLA";"CARLO";760,00;"COMUNITA' DEMOCRATICHE - PARTITO DEMOCRA";317,00
"BASILICATA";"MATERA";"MATERA";"GRASSANO";5778,00;2869,00;2665,00;1403,00;46,00;"TREROTOLA";"CARLO";760,00;"VERDI REALTA' ITALIA";17,00
"BASILICATA";"MATERA";"MATERA";"GRASSANO";5778,00;2869,00;2665,00;1403,00;46,00;"TREROTOLA";"CARLO";760,00;"PARTITO SOCIALISTA ITALIANO";60,00
"BASILICATA";"MATERA";"MATERA";"GRASSANO";5778,00;2869,00;2665,00;1403,00;46,00;"TREROTOLA";"CARLO";760,00;"LISTA DEL PRESIDENTE TREROTOLA";28,00
"BASILICATA";"MATERA";"MATERA";"GRASSANO";5778,00;2869,00;2665,00;1403,00;46,00;"TREROTOLA";"CARLO";760,00;"PROGRESSISTI PER LA BASILICATA";82,00
"BASILICATA";"MATERA";"MATERA";"GRASSANO";5778,00;2869,00;2665,00;1403,00;46,00;"TREROTOLA";"CARLO";760,00;"AVANTI BASILICATA";179,00
